[2026-09-07 16:23:30] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.136.1 Chrome/148.0.7778.280 Electron/42.10.0 Safari/537.36","timestamp":"2026-09-07T16:23:29.232Z"} 
[2026-09-14 00:27:58] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:27:57.719Z"} 
[2026-09-14 00:27:58] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:27:57.721Z"} 
[2026-09-14 00:27:58] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Welcome`. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:27:57.730Z"} 
[2026-09-14 00:27:58] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Footer`. null {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:27:57.738Z"} 
[2026-09-14 00:28:04] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:28:04.300Z"} 
[2026-09-14 00:28:04] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:28:04.300Z"} 
[2026-09-14 00:28:22] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:28:22.310Z"} 
[2026-09-14 00:28:22] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:28:22.310Z"} 
[2026-09-14 00:28:27] local.ERROR: Unhandled Promise Rejection TypeError can't access property "page", window.history.state is null saveDocumentScrollPosition/</<@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6031:29 {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:28:26.981Z"} 
[2026-09-14 00:29:59] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:29:59.344Z"} 
[2026-09-14 00:29:59] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:29:59.362Z"} 
[2026-09-14 00:29:59] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:29:59.365Z"} 
[2026-09-14 00:29:59] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Welcome`. null {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:29:59.370Z"} 
[2026-09-14 00:29:59] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Footer`. null {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:29:59.376Z"} 
[2026-09-14 00:29:59] local.ERROR: TypeError: can't access property "scrollRegions", window.history.state is null http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e 6035 5 TypeError can't access property "scrollRegions", window.history.state is null getScrollRegions@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6035:5
handleBackForward@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6159:15
handle/<@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6152:132
handle@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6152:108
init@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6582:74
W2/<@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6975:8
react-stack-bottom-frame@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:16242:20
runWithFiberInDEV@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:726:18
commitHookEffectListMount@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:7767:122
commitHookPassiveMountEffects@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:7825:60
commitPassiveMountOnFiber@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:9182:29
recursivelyTraversePassiveMountEffects@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:9163:38
commitPassiveMountOnFiber@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:9186:51
flushPassiveEffects@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:11119:40
node_modules/react-dom/cjs/react-dom-client.development.js/commitRootImpl/<@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:11042:30
performWorkUntilDeadline@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:35:58 {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:29:59.384Z"} 
[2026-09-14 00:29:59] local.ERROR: TypeError: can't access property "scrollRegions", window.history.state is null http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e 6035 5 TypeError can't access property "scrollRegions", window.history.state is null getScrollRegions@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6035:5
handleBackForward@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6159:15
handle/<@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6152:132
handle@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6152:108
init@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6582:74
W2/<@http://[::1]:5173/node_modules/.vite/deps/@inertiajs_react.js?v=024a2c6e:6975:8
react-stack-bottom-frame@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:16242:20
runWithFiberInDEV@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:726:18
commitHookEffectListMount@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:7767:122
commitHookPassiveMountEffects@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:7825:60
commitPassiveMountOnFiber@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:9182:29
recursivelyTraversePassiveMountEffects@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:9163:38
commitPassiveMountOnFiber@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:9186:51
flushPassiveEffects@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:11119:40
node_modules/react-dom/cjs/react-dom-client.development.js/commitRootImpl/<@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:11042:30
performWorkUntilDeadline@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=024a2c6e:35:58 {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:29:59.384Z"} 
[2026-09-14 00:29:59] local.WARNING: %s

%s An error occurred in the <Inertia> component. Consider adding an error boundary to your tree to customize error handling behavior.
Visit https://react.dev/link/error-boundaries to learn more about error boundaries. {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:29:59.384Z"} 
[2026-09-14 00:30:07] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:07.717Z"} 
[2026-09-14 00:30:07] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:07.734Z"} 
[2026-09-14 00:30:07] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:07.737Z"} 
[2026-09-14 00:30:07] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Welcome`. null {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:07.748Z"} 
[2026-09-14 00:30:07] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Footer`. null {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:07.755Z"} 
[2026-09-14 00:30:28] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:27.458Z"} 
[2026-09-14 00:30:28] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:27.458Z"} 
[2026-09-14 00:30:30] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:29.891Z"} 
[2026-09-14 00:30:30] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:29.912Z"} 
[2026-09-14 00:30:30] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:29.914Z"} 
[2026-09-14 00:30:30] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Welcome`. null {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:29.920Z"} 
[2026-09-14 00:30:30] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Footer`. null {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:29.928Z"} 
[2026-09-14 00:30:31] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:31.117Z"} 
[2026-09-14 00:30:31] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:31.135Z"} 
[2026-09-14 00:30:31] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:31.138Z"} 
[2026-09-14 00:30:31] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Welcome`. null {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:31.151Z"} 
[2026-09-14 00:30:31] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Footer`. null {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:31.159Z"} 
[2026-09-14 00:30:34] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:34.352Z"} 
[2026-09-14 00:30:34] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:34.352Z"} 
[2026-09-14 00:30:35] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:35.481Z"} 
[2026-09-14 00:30:35] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:35.493Z"} 
[2026-09-14 00:30:35] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:35.496Z"} 
[2026-09-14 00:30:35] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Welcome`. null {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:35.505Z"} 
[2026-09-14 00:30:35] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Footer`. null {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:35.510Z"} 
[2026-09-14 00:30:37] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:37.715Z"} 
[2026-09-14 00:30:37] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:37.736Z"} 
[2026-09-14 00:30:37] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:37.737Z"} 
[2026-09-14 00:30:37] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Welcome`. null {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:37.742Z"} 
[2026-09-14 00:30:37] local.ERROR: Each child in a list should have a unique "key" prop.%s%s See https://react.dev/link/warning-keys for more information. Check the render method of `Footer`. null {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:37.748Z"} 
[2026-09-14 00:30:50] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:48.736Z"} 
[2026-09-14 00:30:50] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:30:48.736Z"} 
[2026-09-14 00:31:37] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:31:36.926Z"} 
[2026-09-14 00:31:37] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:31:36.926Z"} 
[2026-09-14 00:31:39] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:31:38.965Z"} 
[2026-09-14 00:31:39] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:31:38.965Z"} 
[2026-09-14 00:31:46] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:31:46.459Z"} 
[2026-09-14 00:31:46] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:31:46.459Z"} 
[2026-09-14 00:31:50] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/footer.tsx {"url":"http://localhost:8000/#contato","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-14T00:31:50.064Z"} 
